Длина_ряда,Доля_пропусков,Доля_выбросов,ADF_статистика,ADF_pvalue,Сила_тренда,Сила_сезонности,Магазин_ID,Номенклатура_ID
150,0.0,0.0333333333333333,-9.59992110767022,1.9329042876282696e-16,0.1131855979548751,0.0322018385756196,Store_001,Item_06165
413,0.0,0.0145278450363196,-3.4518534287935734,0.0093131990775313,0.154774150847723,0.0147315277378731,Store_001,Item_01385
5,0.0,0.0,-3.5000000000000004,0.0079870940614967,,,Store_001,Item_00382
1,0.0,0.0,,,,,Store_001,Item_10591
1,0.0,0.0,,,,,Store_001,Item_03247
489,0.0,0.0122699386503067,-22.45408590140748,0.0,0.1478398772611837,0.0188671342866157,Store_001,Item_00752
1,0.0,0.0,,,,,Store_001,Item_10265
148,0.0,0.0337837837837837,-2.886233866430962,0.046972390029038,0.1538355053498324,0.0520243383660167,Store_001,Item_00067
59,0.0,0.0508474576271186,-4.691858086241786,8.71669074819984e-05,0.1764899901573151,0.0565909142553333,Store_001,Item_01356
1,0.0,0.0,,,,,Store_001,Item_08796
1,0.0,0.0,,,,,Store_001,Item_06028
87,0.0,0.0344827586206896,-9.386030096670806,6.7556441604851395e-16,0.0598386584954681,0.0461325892396279,Store_001,Item_00386
1,0.0,0.0,,,,,Store_001,Item_07966
41,0.0,0.048780487804878,-6.324555320336766,3.008602679294464e-08,0.0322581937013423,0.1376989800368079,Store_001,Item_08804
1,0.0,0.0,,,,,Store_001,Item_06983
